id,dll_name,dll_path,file_size,md5_hash,interface_type,device_capabilities,communication_protocols,configuration_hints,confidence_score,analysis_method,timestamp
66,avdevice-58.dll,IntraoralScan/Bin/avdevice-58.dll,798208,f8a1cbb4874a3aba83e30a52fbe3df28,usb_interface,"[""buffer: av_buffersink_get_sample_rate"", ""buffer: av_image_get_buffer_size"", ""frame: set video frame rate"", ""frame: av_buffersink_get_frame_flags"", ""buffer: av_buffersink_get_time_base"", ""stream: query for ipersiststream failed."", ""buffer: set audio device buffer latency size in milliseconds (default is the device's default)"", ""buffer: buffersink"", ""buffer: av_buffersink_get_frame_flags"", ""stream: oleloadfromstream"", ""frame: dwrequestmicrosecperframe:\t%lu"", ""buffer: av_buffersink_get_format"", ""stream: shcreatestreamonfilea"", ""frame: framerate"", ""frame: framerect"", ""buffer: dwaudiobuffersize:\t%lu"", ""frame: a string describing frame size, such as 640x480 or hd720."", ""stream: avstreammaster:\t%u"", ""buffer: abuffersink"", ""frame: av_frame_free""]","[""Serial"", ""USB"", ""Camera"", ""SPI"", ""Ethernet""]","[""Libavfilter virtual input device"", ""load audio capture filter device (and properties) from file"", ""set audio device number for devices with same name (starts at 0)"", ""av_device_ffversion"", ""avdevice_app_to_dev_control_message"", ""wPercentDropForError:\t%u"", ""Couldn't get cursor info (error %li)"", ""Capture filter loaded successfully from file \""%s\""."", ""avdevice_capabilities_free"", ""show_audio_device_dialog"", ""GetDeviceCaps"", ""load video capture filter device (and properties) from file"", ""SetLastError"", ""avdevice_list_output_sinks"", ""av_output_audio_device_next""]",0.6,string_analysis,2025-08-15 17:23:03
67,common.dll,IntraoralScan/Bin/common.dll,6302720,89dc2b3bf88ceeaf1c0620a87700222e,usb_interface,"[""resolution: ?get_resolution@cloudgrid@sn3dalgorithm@@qebamxz"", ""depth: ?set_vweights@depthimage@sn3dalgorithm@@qeaaxaebv?$vector@mv?$allocator@m@std@@@std@@@z"", ""stream: ?release_compound@?$stream_provider@d@aux@v2_mt_nt6@log@boost@@saxpeaustream_compound@12345@@z"", ""frame: ??0framemarkers@sn3dalgorithm@@qeaa@xz"", ""timestamp: timestamp"", ""depth: ?get_vweight@depthimage@sn3dalgorithm@@qebamhh@z"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_n@z"", ""depth: ?set_vdepth@depthimage@sn3dalgorithm@@qeaaxaeav?$vector@mv?$allocator@m@std@@@std@@@z"", ""stream: ?id@?$time_put@dv?$ostreambuf_iterator@du?$char_traits@d@std@@@std@@@std@@2v0locale@2@a"", ""depth: ?swap_in_data@depthimage@sn3dalgorithm@@ueaahxz"", ""stream: ?_pninc@?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaapeadxz"", ""depth: ?set_depths@rangedatadense@sn3dalgorithm@@qeaaxaebv?$vector@mv?$allocator@m@std@@@std@@@z"", ""buffer: neither required `bufferview` nor `uri` defined for image["", ""depth: ?set_vweight@depthimage@sn3dalgorithm@@qeaaxhhm@z"", ""depth: ?set_samplex@depthimage@sn3dalgorithm@@qeaaxh@z"", ""stream: ??1?$basic_iostream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""buffer: ??1ebkbuffer@sn3dalgorithm@@qeaa@xz"", ""exposure: exposure=          1.0000000000000"", ""buffer: data:application/gltf-buffer;base64,"", ""depth: ?get_depth@rangedatadense@sn3dalgorithm@@qebaaebm_k@z""]","[""I2C"", ""Serial"", ""USB"", ""HID"", ""Camera"", ""SPI"", ""Ethernet""]","[""Sn3DAlgorithm::Sn3DTriangulate::run"", ""Sn3DAlgorithm::read_grey_image"", ""ReadFile failed"", ""Sn3DAlgorithm::RangeData_get_point_bd"", ""Sn3DAlgorithm::read_beb_mesh_stream"", ""Number of 3D orientation tests: %ld"", "".?AV_Generic_error_category@std@@"", ""Sn3DAlgorithm::read_obj_with_texture"", ""Unknown error (%d)"", ""Empty Camera Parameter"", ""trying to free an already freed block: %p, size %zu"", ""?clear_error@dynaload@stlplus@@QEAAXXZ"", ""failed to load gltf:"", ""Sn3DAlgorithm::write_3mf_mesh"", ""FIRST_CAMERA_MATRIX""]",0.6,string_analysis,2025-08-15 17:23:03
68,commonGpu.dll,IntraoralScan/Bin/commonGpu.dll,1492480,6ae3801185df90a4efa70b1a853784a2,usb_interface,"[""stream: custreambatchmemop"", ""sync: cudamemcpyfromarrayasync"", ""buffer: cudad3d9mapvertexbuffer"", ""depth: ??4depthimagegpu@sn3dgpualgorithm@@qeaaaeav01@aebv01@@z"", ""sync: cudamemcpy2dtoarrayasync"", ""sync: cudamemcpy2dasync_ptsz"", ""sync: cudamemsetasync_ptsz"", ""stream: cudastreamiscapturing"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""stream: operation not permitted on an event last recorded in a capturing stream"", ""sync: cudawaitexternalsemaphoresasync_ptsz"", ""stream: cuctxgetstreampriorityrange"", ""buffer: cudad3d9unregistervertexbuffer"", ""sync: cumemcpy3dasync_v2"", ""stream: cudaerrorstreamcapturemerge"", ""stream: ?download@devicememory2d@sn3dgpualgorithm@@qebaxpeax_kpeapeaucustream_st@@@z"", ""sync: cumemcpy3dpeerasync"", ""sync: cumemcpy2dasync_v2_ptsz"", ""stream: cudaeglstreamconsumerconnect"", ""depth: fail wrong input because depthvalue.rows() != _point.rows() || depthvalue.cols() != _point.cols()""]","[""USB"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""cudaErrorInvalidTextureBinding"", "".text._ZN16Sn3DGPUAlgorithm21g_build_one_dim_coordENS_9PtrStepSzI6float3EENS0_IfEENS0_IiEENS_5PtrSzIS1_EENS5_IfEENS5_IcEE"", ""cuD3D9UnmapResources"", ""$_ZN13Sn3DAlgorithm13classifyVoxelILi0ELi1EEEvP5uint2yPKf5uint3j6float3S5_S5_f$_ZN6thrust8cuda_cub4core5shmemE"", "".nv.constant2._ZN13Sn3DAlgorithm20computeTriangleAreasEPK6float3Pfj"", "".text._ZN16Sn3DGPUAlgorithm17g_deleteVertFacesENS_14BaseTriMeshGpuE"", "".nv.info._ZN16Sn3DGPUAlgorithm12g_checkFacesENS_14BaseTriMeshGpuEb"", "".nv.shared._ZN16Sn3DGPUAlgorithm37pointimagegpu_convert_to_depth_kernelENS_9PtrStepSzI6float3EENS0_IfEEii"", ""$_ZN16Sn3DGPUAlgorithm22computeNmapKernelEigenENS_9PtrStepSzI6float3EES2_if$_ZN16Sn3DGPUAlgorithm4numsE"", ""device doesn't have valid Grid license"", "".isible .entry _ZN13Sn3DAlgorithm15FastSweepKernelEPfNS_13Cuda"", ""cudaErrorInvalidAddressSpace"", "".nv.shared._ZN13Sn3DAlgorithm27generateTriangleColorNormalI6uchar46float35char3EEvPKS2_PT_PT1_PKT0_y5uint3S2_S2_j"", ""cudaErrorInvalidValue"", "".text._ZN13Sn3DAlgorithm27generateTriangleColorNormalI6float36uchar4S1_EEvPKS1_PT_PT1_PKT0_y5uint3S1_S1_j""]",0.6,string_analysis,2025-08-15 17:23:03
103,ftd2xx.dll,IntraoralScan/Driver/Turntable/CDMV21224/i386/ftd2xx.dll,274368,45e322c581aeb3efb0eb93ee16c291a1,usb_interface,"[""timestamp: timestamp-2048-10"", ""timestamp: thawte timestamping ca0"", ""buffer: flushfilebuffers"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0"", ""timestamp: timestamp-2048-20"", ""buffer: flushprocesswritebuffers""]","[""Ethernet"", ""Serial"", ""USB"", ""SPI""]","[""CM_Get_Device_ID_ExA"", ""FT_GetDeviceInfo"", ""FT_ResetDevice"", ""FT_W32_GetLastError"", ""SetupDiOpenDeviceInfoA"", ""SetupDiGetDeviceInterfaceDetailA"", ""SetupDiGetDeviceInfoListDetailA"", ""+Future Technology Devices International Ltd0"", ""SetupDiGetDeviceRegistryPropertyA"", ""FT_W32_ClearCommError"", ""FT_GetDeviceInfoList"", ""SetupDiGetDeviceInstallParamsA"", ""SetupDiCreateDeviceInfoListExA"", ""GetLastError"", ""SetupDiEnumDeviceInterfaces""]",0.6,string_analysis,2025-08-15 17:23:03
99,ftdibus.inf,IntraoralScan/Driver/Turntable/CDMV21224/ftdibus.inf,25910,64ded10d420a61c5781d3b4bf1b07c40,usb_interface,"[""gain""]","[""USB""]",[],0.9,inf_file_parsing,2025-08-15 17:23:03
100,ftdiport.inf,IntraoralScan/Driver/Turntable/CDMV21224/ftdiport.inf,16522,4d966cb5831b409e6e6547f81e2d0473,usb_interface,"[""gain""]","[""USB""]",[],0.9,inf_file_parsing,2025-08-15 17:23:03
70,iScanRebuild.dll,IntraoralScan/Bin/iScanRebuild.dll,3452416,b0e7e8d6a931af16a8cf40bcaf5b62ce,usb_interface,"[""stream: custreambatchmemop"", ""calibration: load calibrationparameter.bin failed"", ""sync: cudamemcpyfromarrayasync"", ""buffer: cudad3d9mapvertexbuffer"", ""calibration: save calibration param fail"", ""depth: 0const .align 8 .b8 _zn16sn3dgpualgorithm4aos311depthboxcone[8];b"", ""depth: .text._zn16sn3dgpualgorithm27kernel_depth_to_binary_maski6float3eevns_9ptrstepszit_eens2_iheefi"", ""sync: cudamemcpy2dtoarrayasync"", ""depth: .nv.constant2._zn16sn3dgpualgorithm27kernel_depth_to_binary_maskifeevns_9ptrstepszit_eens1_iheefi"", ""sync: cudamemcpy2dasync_ptsz"", ""calibration: load right calibration param fail"", ""sync: cudamemsetasync_ptsz"", ""stream: cudastreamiscapturing"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""stream: operation not permitted on an event last recorded in a capturing stream"", ""sync: cudawaitexternalsemaphoresasync_ptsz"", ""depth: graydepth, linecenterinvaildth, findwin, nearpixelgraythresh : (%f, %d, %d, %f)"", ""stream: cuctxgetstreampriorityrange"", ""calibration: calibration file is null ."", ""buffer: cudad3d9unregistervertexbuffer""]","[""USB"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""cudaErrorInvalidTextureBinding"", "".text._ZN16Sn3DGPUAlgorithm4AOS38get_RMSEENS_5PtrSzIfEEifS2_"", ""$_ZN16Sn3DGPUAlgorithm21kernel_compute_normalENS_9PtrStepSzI6float3EES2_if$__cuda_sm3x_div_rn_noftz_f32_slowpath"", ""$_ZN16Sn3DGPUAlgorithm4AOS339decode_with_three_lines_for_semi_stableENS_9PtrStepSzIhEENS1_INS0_12planePackageEEES4_$__cuda_sm3x_div_rn_noftz_f32_slowpath"", "".nv.shared._ZN16Sn3DGPUAlgorithm4AOS329kernel_link_line_update_frameENS_5PtrSzI6float3EEiNS1_IiEENS_9PtrStepSzIiEENS_10IntrDeviceE"", ""_ZN16Sn3DGPUAlgorithm4AOS310table00ConE"", "".text._ZN16Sn3DGPUAlgorithm4AOS338kernel_grow_center_line_for_decode_impENS_5PtrSzI4int3EENS1_IiEENS_9PtrStepSzIfEENS5_IhEES6_"", ""cudaDeviceGetAttribute"", "".nv.constant0._ZN16Sn3DGPUAlgorithm4AOS326kernel_remap_strong_centerENS_5PtrSzI4int3EENS1_IiEENS_9PtrStepSzIfEE"", ""$_ZN16Sn3DGPUAlgorithm18kernel_create_cellENS_9PtrStepSzI6float3EENS0_IiEES2_ff$__cuda_sm20_sqrt_rn_f32_slowpath"", ""cuD3D10ResourceGetMappedPitch_v2"", ""$_ZN16Sn3DGPUAlgorithm4AOS341remove_centerline_camera_distortion_rightENS_5PtrSzI6float2EE4int4$__cuda_sm3x_div_rn_noftz_f32_slowpath"", "".text._ZN16Sn3DGPUAlgorithm4AOS336samll_range_cluster_with_binary_codeENS_9PtrStepSzIhEENS1_INS0_12planePackageEEES4_ii"", "".text._ZN16Sn3DGPUAlgorithm4AOS340remove_centerline_camera_distortion_leftENS_5PtrSzI6float2EE4int4"", "".text._ZN16Sn3DGPUAlgorithm4AOS326delete_process_disContinueENS_5PtrSzI6float4EES3_NS_9PtrStepSzIiEENS1_I6float2EEi""]",0.6,string_analysis,2025-08-15 17:23:03
72,librenderkit.extensions.dentalscan.dll,IntraoralScan/Bin/librenderkit.extensions.dentalscan.dll,14720000,02abceaabb686f5440f2a627da0704be,usb_interface,"[""frame: ?removeallframes@dentalscanwork@extds@renderkit@sn3d@@ieaaxxz"", ""frame: ?releaseresources@qquickframebufferobject@@ueaaxxz"", ""frame: .?avicanvasframelistener@canvasbase@renderkit@sn3d@@"", ""frame: .?avjawframeobj@extds@renderkit@sn3d@@"", ""frame: adt_framegroup"", ""frame: stepframedatachanged from false step"", ""sync: .?av?$_deferred_async_state@w4errorcode@extds@renderkit@sn3d@@@std@@"", ""frame: bool __cdecl sn3d::renderkit::extds::shellattachjawframe::calculatejawboundingbox(void)"", ""depth: ?gettexturedepth@texture2d@osg@@uebahxz"", ""frame: sendonframe"", ""depth: ?compare@depth@osg@@uebahaebvstateattribute@2@@z"", ""buffer: ?bindbuffer@glbufferobject@osg@@qeaaxxz"", ""frame: jawframepath"", ""buffer: ?apply@bufferindexbinding@osg@@uebaxaeavstate@2@@z"", ""frame: jawframerotmodel"", ""buffer: ?updatevertdata@increintraoralgeombuffer@renderkit@sn3d@@qeaa_naeauincrevertdata@123@@z"", ""frame: ?tr@shellattachjawframe@extds@renderkit@sn3d@@sa?avqstring@@pebd0h@z"", ""frame: getframelistbystatus from scan app failed"", ""frame: ?setfrontbaseparam@shellattachjawframe@extds@renderkit@sn3d@@qeaaxv?$qmap@vqstring@@vqvariant@@@@@z"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@""]","[""Serial"", ""USB"", ""HID"", ""Camera"", ""SPI"", ""Ethernet""]","[""void __cdecl Sn3D::RenderKit::ExtDS::MarginLineCore::leftMouseReleaseMagnetic(const class osg::Vec3f &,bool,bool,const bool)"", ""getOcclusionAdjustInfo failed"", ""Sn3D::RenderKit::ExtDS::AbutmentSealing"", ""EC_Hole_Bool_Upper_Failed"", ""void __cdecl Sn3D::RenderKit::ExtDS::DesktopCommonCanvas::setModelDirection(bool)"", ""failed to get sharedblock addr"", ""bool __cdecl Sn3D::RenderKit::ExtDS::IntraOralScanWork::updateModel(int,const bool,const bool)"", ""void __cdecl Sn3D::RenderKit::ExtDS::ScanMgrThreadWorker::onFlowsChanged(void)"", ""void __cdecl Sn3D::RenderKit::ExtDS::UnderCutCore::enter(const int)"", ""unsigned int __cdecl Sn3D::RenderKit::ExtDS::RemoteScanProcess::getStepCutPlaneInfo(unsigned int,unsigned int,class QVector3D &,class QVector3D &)"", ""Sn3D::RenderKit::ExtDS::DentalScanWorkState"", ""convert ToCustomSharedMem failed"", ""bool __cdecl Sn3D::RenderKit::ExtDS::IntraOralScanWork::addScanningModel(void)"", ""?slotExtractFailed@SealingWax@ExtDS@RenderKit@Sn3D@@AEAAXXZ"", ""bool __cdecl Sn3D::RenderKit::ExtDS::AiExtraction::initAIReport(void)""]",0.6,string_analysis,2025-08-15 17:23:03
73,librenderkit.extensions.dentalscand.dll,IntraoralScan/Bin/librenderkit.extensions.dentalscand.dll,41185280,ab70725d520f7a71973d35f51e61f3c9,usb_interface,"[""frame: ?removeallframes@dentalscanwork@extds@renderkit@sn3d@@ieaaxxz"", ""frame: leftframeids"", ""frame: ?releaseresources@qquickframebufferobject@@ueaaxxz"", ""frame: .?avicanvasframelistener@canvasbase@renderkit@sn3d@@"", ""frame: .?avjawframeobj@extds@renderkit@sn3d@@"", ""frame: adt_framegroup"", ""frame: stepframedatachanged from false step"", ""sync: .?av?$_deferred_async_state@w4errorcode@extds@renderkit@sn3d@@@std@@"", ""frame: bool __cdecl sn3d::renderkit::extds::shellattachjawframe::calculatejawboundingbox(void)"", ""depth: ?gettexturedepth@texture2d@osg@@uebahxz"", ""frame: sendonframe"", ""depth: ?compare@depth@osg@@uebahaebvstateattribute@2@@z"", ""buffer: ?bindbuffer@glbufferobject@osg@@qeaaxxz"", ""frame: jawframepath"", ""buffer: ?apply@bufferindexbinding@osg@@uebaxaeavstate@2@@z"", ""frame: jawframerotmodel"", ""buffer: ?updatevertdata@increintraoralgeombuffer@renderkit@sn3d@@qeaa_naeauincrevertdata@123@@z"", ""frame: showframes"", ""frame: vecframeids"", ""frame: ?tr@shellattachjawframe@extds@renderkit@sn3d@@sa?avqstring@@pebd0h@z""]","[""I2C"", ""Serial"", ""USB"", ""HID"", ""Camera"", ""SPI"", ""Ethernet""]","[""void __cdecl Sn3D::RenderKit::ExtDS::MarginLineCore::leftMouseReleaseMagnetic(const class osg::Vec3f &,bool,bool,const bool)"", ""getOcclusionAdjustInfo failed"", ""Sn3D::RenderKit::ExtDS::AbutmentSealing"", ""EC_Hole_Bool_Upper_Failed"", ""void __cdecl Sn3D::RenderKit::ExtDS::DesktopCommonCanvas::setModelDirection(bool)"", ""failed to get sharedblock addr"", ""bool __cdecl Sn3D::RenderKit::ExtDS::IntraOralScanWork::updateModel(int,const bool,const bool)"", ""void __cdecl Sn3D::RenderKit::ExtDS::ScanMgrThreadWorker::onFlowsChanged(void)"", ""void __cdecl Sn3D::RenderKit::ExtDS::UnderCutCore::enter(const int)"", ""unsigned int __cdecl Sn3D::RenderKit::ExtDS::RemoteScanProcess::getStepCutPlaneInfo(unsigned int,unsigned int,class QVector3D &,class QVector3D &)"", ""Sn3D::RenderKit::ExtDS::DentalScanWorkState"", ""convert ToCustomSharedMem failed"", ""bool __cdecl Sn3D::RenderKit::ExtDS::IntraOralScanWork::addScanningModel(void)"", ""?slotExtractFailed@SealingWax@ExtDS@RenderKit@Sn3D@@AEAAXXZ"", ""bool __cdecl Sn3D::RenderKit::ExtDS::AiExtraction::initAIReport(void)""]",0.6,string_analysis,2025-08-15 17:23:03
76,print3DAuxilary.dll,IntraoralScan/Bin/print3DAuxilary.dll,8194048,519964dfdce99a534a2a748cab58baf6,usb_interface,"[""stream: custreambatchmemop"", ""buffer: __glewbindbuffer"", ""sync: cudamemcpyfromarrayasync"", ""buffer: cudad3d9mapvertexbuffer"", ""sync: cudamemcpy2dtoarrayasync"", ""sync: sn3dalgorithm::imageprocessex::assemble_results_into_one_async"", ""sync: cudamemcpy2dasync_ptsz"", ""sync: cudamemsetasync_ptsz"", ""stream: cudastreamiscapturing"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""stream: operation not permitted on an event last recorded in a capturing stream"", ""frame: __glewcheckframebufferstatus"", ""sync: cudawaitexternalsemaphoresasync_ptsz"", ""stream: ?_run_generate_gpu_async@imagegenerator@sn3dalgorithm@@aeaahaebulayerdatas@12@aeaustreaminfo@12@@z"", ""stream: cuctxgetstreampriorityrange"", ""buffer: cudad3d9unregistervertexbuffer"", ""sync: cumemcpy3dasync_v2"", ""stream: .?av?$basic_ifstream@du?$char_traits@d@std@@@std@@"", ""frame: __glewdeleteframebuffers"", ""stream: ?sync@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz""]","[""I2C"", ""Serial"", ""USB"", ""HID"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""cudaErrorInvalidTextureBinding"", ""cuD3D9UnmapResources"", ""device doesn't have valid Grid license"", ""algorithm running error"", ""Sn3DAlgorithm::GenerateSupport::generate_modelsupport"", ""cudaErrorInvalidAddressSpace"", ""cudaErrorInvalidValue"", "".nv.constant0._ZN87_GLOBAL__N__63_tmpxft_000007d0_00000000_17_RasterizerCudaEx_compute_75_cpp1_ii_04994b6612bucket_linesEiPK6float2PN16Sn3DGPUAlgorithm13LinesBucketExEPfiS5_S6_Pjiiif"", ""cuD3D10GetDevices"", ""Sn3DAlgorithm::PillarSupportGenExImpl::updateTreeInfo"", ""Sn3DAlgorithm::DLP_get_slice_image"", ""cudaD3D9ResourceGetMappedPointer"", ""Sn3DAlgorithm::get_support_regions"", "".nv.info._ZN16Sn3DGPUAlgorithm5minusEPhiS0_iS0_i4int2S1_i"", ""cudaDeviceGetAttribute""]",0.6,string_analysis,2025-08-15 17:23:03
77,print3DCommon.dll,IntraoralScan/Bin/print3DCommon.dll,1176064,5e03fcb5c9adfb8b372ca5ce679ef2f1,usb_interface,"[""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_j@z"", ""stream: .?av?$basic_ifstream@du?$char_traits@d@std@@@std@@"", ""stream: ?release_compound@?$stream_provider@d@aux@v2_mt_nt6@log@boost@@saxpeaustream_compound@12345@@z"", ""stream: ?sync@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@h@z"", ""stream: ??1?$basic_ostream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: ?imbue@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaaxaebvlocale@2@@z"", ""stream: .?av?$basic_ofstream@du?$char_traits@d@std@@@std@@"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_k@z"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_n@z"", ""stream: ?snextc@?$basic_streambuf@du?$char_traits@d@std@@@std@@qeaahxz"", ""stream: ??5sn3dalgorithm@@yaaeav?$basic_istream@du?$char_traits@d@std@@@std@@aeav12@aeaventity@0@@z"", ""stream: ??1?$basic_streambuf@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: ?uflow@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""stream: ?put@?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav12@d@z"", ""stream: .?av?$basic_stringstream@du?$char_traits@d@std@@v?$allocator@d@2@@std@@"", ""frame: e:\\log\\sn3dalgorithm_localframes_vdir.obj"", ""stream: ?_pninc@?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaapeadxz"", ""stream: ?stream@logmessage@google@@qeaaaeav?$basic_ostream@du?$char_traits@d@std@@@std@@xz"", ""stream: ?seekp@?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav12@v?$fpos@u_mbstatet@@@2@@z""]","[""I2C"", ""Serial"", ""USB"", ""SPI"", ""Ethernet""]","[""Sn3DAlgorithm::Sn3DToothSegment::find_center_face"", ""ProcessIntersections error"", ""DoMaxima error"", ""Sn3DAlgorithm::Sn3DToothSegment::get_total_curvature"", ""print3DCommon.dll"", ""Sn3DAlgorithm::Sn3DToothSegment::found_region"", ""Failed to allocate memory."", ""Sn3DAlgorithm::BaseTriMeshSearch::BaseTriMeshSearch"", ""Try oldVersion: Error! Parameter Unmatch!"", ""Sn3DAlgorithm::Sn3DToothSegment::Sn3DToothSegment"", ""Sn3DAlgorithm::Sn3DToothSegment::filter_smallpart"", "".?AVruntime_error@std@@"", ""Sn3DAlgorithm::Sn3DToothSegment::prepare_segment"", ""Sn3DAlgorithm::Sn3DToothSegment::segment"", ""Sn3DAlgorithm::Sn3DToothSegment::extend_region_v2f""]",0.6,string_analysis,2025-08-15 17:23:03
80,sn3DHIDCommunication.dll,IntraoralScan/Bin/sn3DHIDCommunication.dll,33792,399916c2cc46b9b4cb789c4ca801f935,usb_interface,"[""gain: open 0x%x again  count:%d"", ""buffer: ?sn3dclearbufferforcibly@sn3dhidcommunication@@ya?aw4ret_hidstatus@1@peax@z"", ""frame: __cxxframehandler3"", ""stream: ?sn3denterdatastreamcriticalsection@sn3dhidcommunication@@ya?aw4ret_hidstatus@1@aeapeax@z"", ""stream: ?sn3dleavedatastreamcriticalsection@sn3dhidcommunication@@ya?aw4ret_hidstatus@1@aeapeax@z""]","[""HID"", ""Serial"", ""USB""]","[""Send Data With Overlapped Failed, Error: TimeOut"", ""Read Data Failed, Error: %d"", ""Get Feature Failed LastError: 0x%x"", ""Read Data With Overlapped Failed, Error: %d"", ""Send Data With Overlapped Failed(Not IO Pending), Error: %d"", ""sn3DHIDCommunication.dll"", ""SetupDiGetDeviceInterfaceDetailW"", ""Not get hid-class device"", ""Read Data With Overlapped Failed, Error: TimeOut"", ""Send Data With Overlapped Failed, Error:%d"", ""Send Data With Overlapped Failed(Waitforsingleobject failed), Error: %d"", ""Set Feature Failed LastError: 0x%x"", ""get device interface detail failed"", ""HidP_GetCaps  Failed Error: %d"", ""Get Invalid Handle  Error:%d""]",0.6,string_analysis,2025-08-15 17:23:03
81,sn3DHIDCommunicationM.dll,IntraoralScan/Bin/sn3DHIDCommunicationM.dll,30720,254b61db5394ebba9d6ce7a17aefc647,usb_interface,"[""gain: open 0x%x again  count:%d"", ""buffer: ?sn3dclearbufferforcibly@sn3dhidcommunication@@ya?aw4ret_hidstatus@1@peax@z"", ""frame: __cxxframehandler3"", ""stream: ?sn3denterdatastreamcriticalsection@sn3dhidcommunication@@ya?aw4ret_hidstatus@1@aeapeax@z"", ""stream: ?sn3dleavedatastreamcriticalsection@sn3dhidcommunication@@ya?aw4ret_hidstatus@1@aeapeax@z""]","[""HID"", ""Serial"", ""USB""]","[""Send Data With Overlapped Failed, Error: TimeOut"", ""not matched, devicePath:"", ""Read Data Failed, Error: %d"", ""Get Feature Failed LastError: 0x%x"", ""Read Data With Overlapped Failed, Error: %d"", ""Send Data With Overlapped Failed(Not IO Pending), Error: %d"", ""sn3DHIDCommunicationM.dll"", ""SetupDiGetDeviceInterfaceDetailW"", ""Not get hid-class device"", ""Read Data With Overlapped Failed, Error: TimeOut"", ""Send Data With Overlapped Failed, Error:%d"", ""Send Data With Overlapped Failed(Waitforsingleobject failed), Error: %d"", ""Set Feature Failed LastError: 0x%x"", ""get device interface detail failed"", ""HidP_GetCaps  Failed Error: %d""]",0.6,string_analysis,2025-08-15 17:23:03
